Country ISO3,Country Name,Postcode,Zone Name,CRESTA Scheme,CRESTA ID,Zone Name
AUS,Australia,3682,Norong,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3683,Chiltern,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3685,Rutherglen,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3687,Wahgunyah,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3688,Barnawartha,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3690,West Wodonga,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3691,Baranduda,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3695,Sandy Creek,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3697,Tawonga,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3698,Tawonga South,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3699,Falls Creek,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3700,Tallangatta,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3701,Eskdale,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3704,Koetong,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3705,Cudgewa,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3707,Corryong,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3708,Tintaldra,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3709,Walwa,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3711,Buxton,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3712,Thornton,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3713,Eildon,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3714,Alexandra,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3715,Merton,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3717,Yea,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3718,Molesworth,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3719,Yarck,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3720,Bonnie Doon,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3722,Mansfield,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3723,Mount Buller,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3725,Goorambat,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3726,Bungeet,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3727,Almonds,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3728,Tungamah,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3730,Yarrawonga,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3732,Moyhu,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3733,Whitfield,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3735,Whorouly,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3737,Myrtleford,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3738,Ovens,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3739,Eurobin,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3740,Porepunkah,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3741,Bright,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3744,Wandiligong,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3746,Eldorado,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3747,Beechworth,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3749,Yackandandah,LowRes,Australia CR37,Victoria Riverland
AUS,Australia,3750,Wollert,LowRes,Australia CR33,Melbourne
AUS,Australia,3751,Woodstock,LowRes,Australia CR33,Melbourne
AUS,Australia,3752,South Morang,LowRes,Australia CR33,Melbourne
AUS,Australia,3753,Beveridge,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3754,Doreen,LowRes,Australia CR33,Melbourne
AUS,Australia,3755,Yan Yean,LowRes,Australia CR33,Melbourne
AUS,Australia,3756,Wallan,LowRes,Australia CR30,Western Victoria
AUS,Australia,3757,Whittlesea,LowRes,Australia CR33,Melbourne
AUS,Australia,3758,Wandong,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3759,Panton Hill,LowRes,Australia CR33,Melbourne
AUS,Australia,3760,Smiths Gully,LowRes,Australia CR33,Melbourne
AUS,Australia,3761,St Andrews,LowRes,Australia CR33,Melbourne
AUS,Australia,3762,Bylands,LowRes,Australia CR30,Western Victoria
AUS,Australia,3763,Kinglake,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3764,Kilmore,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3765,Montrose,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3766,Kalorama,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3767,Mount Dandenong,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3770,Coldstream,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3775,Yarra Glen,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3777,Healesville,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3778,Narbethong,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3779,Marysville,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3781,Cockatoo,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3782,Avonsleigh,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3783,Gembrook,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3785,Tremont,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3786,Ferny Creek,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3787,Sassafras,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3788,Olinda,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3789,Sherbrooke,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3791,Kallista,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3792,The Patch,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3793,Monbulk,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3795,Silvan,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3796,Mount Evelyn,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3797,Yarra Junction,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3799,Millgrove,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3802,Endeavour Hills,LowRes,Australia CR33,Melbourne
AUS,Australia,3803,Hallam,LowRes,Australia CR33,Melbourne
AUS,Australia,3804,Narre Warren North,LowRes,Australia CR33,Melbourne
AUS,Australia,3805,Narre Warren South,LowRes,Australia CR33,Melbourne
AUS,Australia,3806,Berwick,LowRes,Australia CR33,Melbourne
AUS,Australia,3807,Beaconsfield,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3808,Beaconsfield Upper,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3809,Officer,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3810,Pakenham,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3812,Nar Nar Goon,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3813,Tynong,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3814,Garfield,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3815,Bunyip,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3816,Longwarry,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3818,Drouin,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3820,Warragul,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3821,Buln Buln,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3822,Darnum,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3823,Yarragon,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3824,Trafalgar,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3825,Moe,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3831,Neerim South,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3832,Neerim Junction,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3833,Baw Baw Village,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3835,Thorpdale,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3840,Morwell,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3842,Churchill,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3844,Traralgon,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3847,Rosedale,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3850,Sale,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3851,Longford,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3852,East Sale,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3854,Glengarry,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3856,Toongabbie,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3857,Cowwarr,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3858,Heyfield,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3859,Newry,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3860,Maffra,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3862,Stratford,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3864,Fernbank,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3865,Lindenow,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3869,Yinnar,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3870,Boolarra,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3871,Mirboo North,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3873,Gormandale,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3874,Woodside,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3875,Bairnsdale,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3878,Eagle Point,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3880,Paynesville,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3882,Nicholson,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3885,Bruthen,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3886,Newmerella,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3887,Nowa Nowa,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3888,Orbost,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3889,Cabbage Tree Creek,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3890,Noorinbee,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3891,Genoa,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3892,Mallacoota,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3893,Tambo Crossing,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3895,Reedy Flat,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3896,Swifts Creek,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3898,Dinner Plain,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3900,Benambra,LowRes,Australia CR36,Victoria Snowy Mountains
AUS,Australia,3902,Johnsonville,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3903,Swan Reach,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3904,Metung,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3909,Lakes Entrance,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3910,Langwarrin,LowRes,Australia CR33,Melbourne
AUS,Australia,3911,Baxter,LowRes,Australia CR33,Melbourne
AUS,Australia,3912,Pearcedale,LowRes,Australia CR33,Melbourne
AUS,Australia,3913,Tyabb,LowRes,Australia CR33,Melbourne
AUS,Australia,3915,Hastings,LowRes,Australia CR33,Melbourne
AUS,Australia,3916,Shoreham,LowRes,Australia CR33,Melbourne
AUS,Australia,3918,Bittern,LowRes,Australia CR33,Melbourne
AUS,Australia,3919,Crib Point,LowRes,Australia CR33,Melbourne
AUS,Australia,3920,Hmas Cerberus,LowRes,Australia CR33,Melbourne
AUS,Australia,3921,French Island,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3922,Cowes,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3923,Rhyll,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3925,Cape Woolamai,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3926,Balnarring,LowRes,Australia CR33,Melbourne
AUS,Australia,3927,Somers,LowRes,Australia CR33,Melbourne
AUS,Australia,3928,Main Ridge,LowRes,Australia CR33,Melbourne
AUS,Australia,3929,Flinders,LowRes,Australia CR33,Melbourne
AUS,Australia,3930,Mount Eliza,LowRes,Australia CR33,Melbourne
AUS,Australia,3931,Mornington,LowRes,Australia CR33,Melbourne
AUS,Australia,3933,Moorooduc,LowRes,Australia CR33,Melbourne
AUS,Australia,3934,Mount Martha,LowRes,Australia CR33,Melbourne
AUS,Australia,3936,Arthurs Seat,LowRes,Australia CR33,Melbourne
AUS,Australia,3937,Red Hill South,LowRes,Australia CR33,Melbourne
AUS,Australia,3938,Mccrae,LowRes,Australia CR33,Melbourne
AUS,Australia,3939,Cape Schanck,LowRes,Australia CR33,Melbourne
AUS,Australia,3940,Capel Sound,LowRes,Australia CR33,Melbourne
AUS,Australia,3941,St Andrews Beach,LowRes,Australia CR33,Melbourne
AUS,Australia,3942,Blairgowrie,LowRes,Australia CR33,Melbourne
AUS,Australia,3943,Sorrento,LowRes,Australia CR33,Melbourne
AUS,Australia,3944,Portsea,LowRes,Australia CR33,Melbourne
AUS,Australia,3945,Loch,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3946,Bena,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3950,Korumburra,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3951,Outtrim,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3953,Leongatha,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3954,Koonwarra,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3956,Meeniyan,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3957,Stony Creek,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3958,Buffalo,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3959,Sandy Point,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3960,Foster,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3962,Toora,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3964,Port Franklin,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3965,Port Welshpool,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3966,Welshpool,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3967,Hedley,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3971,Yarram,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3975,Lynbrook,LowRes,Australia CR33,Melbourne
AUS,Australia,3976,Hampton Park,LowRes,Australia CR33,Melbourne
AUS,Australia,3977,Cannons Creek,LowRes,Australia CR33,Melbourne
AUS,Australia,3978,Clyde,LowRes,Australia CR33,Melbourne
AUS,Australia,3979,Kernot,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3980,Blind Bight,LowRes,Australia CR33,Melbourne
AUS,Australia,3981,Koo Wee Rup,LowRes,Australia CR34,Dandenong Ranges
AUS,Australia,3984,Lang Lang,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3987,Nyora,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3988,Poowong,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3990,Glen Forbes,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3991,Bass,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3992,Dalyston,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3995,Wonthaggi,LowRes,Australia CR32,South-East Victoria
AUS,Australia,3996,Inverloch,LowRes,Australia CR32,South-East Victoria
AUS,Australia,4000,Petrie Terrace,LowRes,Australia CR2,Brisbane
AUS,Australia,4005,Teneriffe,LowRes,Australia CR2,Brisbane
AUS,Australia,4006,Herston,LowRes,Australia CR2,Brisbane
AUS,Australia,4007,Ascot,LowRes,Australia CR2,Brisbane
AUS,Australia,4008,Pinkenba,LowRes,Australia CR2,Brisbane
AUS,Australia,4009,Eagle Farm,LowRes,Australia CR2,Brisbane
AUS,Australia,4010,Albion,LowRes,Australia CR2,Brisbane
AUS,Australia,4011,Clayfield,LowRes,Australia CR2,Brisbane
AUS,Australia,4012,Wavell Heights,LowRes,Australia CR2,Brisbane
AUS,Australia,4013,Northgate,LowRes,Australia CR2,Brisbane
AUS,Australia,4014,Banyo,LowRes,Australia CR2,Brisbane
AUS,Australia,4017,Brighton,LowRes,Australia CR2,Brisbane
AUS,Australia,4018,Taigum,LowRes,Australia CR2,Brisbane
AUS,Australia,4019,Clontarf,LowRes,Australia CR2,Brisbane
AUS,Australia,4020,Newport,LowRes,Australia CR2,Brisbane
AUS,Australia,4021,Kippa-Ring,LowRes,Australia CR2,Brisbane
AUS,Australia,4022,Rothwell,LowRes,Australia CR2,Brisbane
AUS,Australia,4025,Kooringal,LowRes,Australia CR2,Brisbane
AUS,Australia,4030,Windsor,LowRes,Australia CR2,Brisbane
AUS,Australia,4031,Kedron,LowRes,Australia CR2,Brisbane
AUS,Australia,4032,Chermside West,LowRes,Australia CR2,Brisbane
AUS,Australia,4034,Zillmere,LowRes,Australia CR2,Brisbane
AUS,Australia,4035,Bridgeman Downs,LowRes,Australia CR2,Brisbane
AUS,Australia,4036,Bald Hills,LowRes,Australia CR2,Brisbane
AUS,Australia,4037,Eatons Hill,LowRes,Australia CR2,Brisbane
AUS,Australia,4051,Newmarket,LowRes,Australia CR2,Brisbane
AUS,Australia,4053,Everton Park,LowRes,Australia CR2,Brisbane
AUS,Australia,4054,Keperra,LowRes,Australia CR2,Brisbane
AUS,Australia,4055,Upper Kedron,LowRes,Australia CR2,Brisbane
AUS,Australia,4059,Kelvin Grove,LowRes,Australia CR2,Brisbane
AUS,Australia,4060,Ashgrove,LowRes,Australia CR2,Brisbane
AUS,Australia,4061,The Gap,LowRes,Australia CR2,Brisbane
AUS,Australia,4064,Paddington,LowRes,Australia CR2,Brisbane
AUS,Australia,4065,Bardon,LowRes,Australia CR2,Brisbane
AUS,Australia,4066,Mount Coot-tha,LowRes,Australia CR2,Brisbane
AUS,Australia,4067,St Lucia,LowRes,Australia CR2,Brisbane
AUS,Australia,4068,Taringa,LowRes,Australia CR2,Brisbane
AUS,Australia,4069,Pullenvale,LowRes,Australia CR2,Brisbane
AUS,Australia,4070,Moggill,LowRes,Australia CR2,Brisbane
AUS,Australia,4073,Seventeen Mile Rocks,LowRes,Australia CR2,Brisbane
AUS,Australia,4074,Sumner,LowRes,Australia CR2,Brisbane
AUS,Australia,4075,Sherwood,LowRes,Australia CR2,Brisbane
AUS,Australia,4076,Wacol,LowRes,Australia CR2,Brisbane
AUS,Australia,4077,Inala,LowRes,Australia CR2,Brisbane
AUS,Australia,4078,Forest Lake,LowRes,Australia CR2,Brisbane
AUS,Australia,4101,West End,LowRes,Australia CR2,Brisbane
AUS,Australia,4102,Woolloongabba,LowRes,Australia CR2,Brisbane
AUS,Australia,4103,Annerley,LowRes,Australia CR2,Brisbane
AUS,Australia,4104,Yeronga,LowRes,Australia CR2,Brisbane
AUS,Australia,4105,Tennyson,LowRes,Australia CR2,Brisbane
AUS,Australia,4106,Rocklea,LowRes,Australia CR2,Brisbane
AUS,Australia,4107,Salisbury,LowRes,Australia CR2,Brisbane
AUS,Australia,4108,Archerfield,LowRes,Australia CR2,Brisbane
AUS,Australia,4109,Macgregor,LowRes,Australia CR2,Brisbane
AUS,Australia,4110,Heathwood,LowRes,Australia CR2,Brisbane
AUS,Australia,4111,Nathan,LowRes,Australia CR2,Brisbane
AUS,Australia,4112,Kuraby,LowRes,Australia CR2,Brisbane
AUS,Australia,4113,Eight Mile Plains,LowRes,Australia CR2,Brisbane
AUS,Australia,4114,Kingston,LowRes,Australia CR2,Brisbane
AUS,Australia,4115,Algester,LowRes,Australia CR2,Brisbane
AUS,Australia,4116,Stretton,LowRes,Australia CR2,Brisbane
AUS,Australia,4117,Karawatha,LowRes,Australia CR2,Brisbane
AUS,Australia,4118,Forestdale,LowRes,Australia CR2,Brisbane
AUS,Australia,4119,Underwood,LowRes,Australia CR2,Brisbane
AUS,Australia,4120,Greenslopes,LowRes,Australia CR2,Brisbane
AUS,Australia,4121,Holland Park West,LowRes,Australia CR2,Brisbane
AUS,Australia,4122,Upper Mount Gravatt,LowRes,Australia CR2,Brisbane
AUS,Australia,4123,Rochedale,LowRes,Australia CR2,Brisbane
AUS,Australia,4124,New Beith,LowRes,Australia CR2,Brisbane
AUS,Australia,4125,Munruben,LowRes,Australia CR2,Brisbane
AUS,Australia,4127,Springwood,LowRes,Australia CR2,Brisbane
AUS,Australia,4128,Shailer Park,LowRes,Australia CR2,Brisbane
AUS,Australia,4129,Loganholme,LowRes,Australia CR2,Brisbane
AUS,Australia,4130,Carbrook,LowRes,Australia CR2,Brisbane
AUS,Australia,4131,Loganlea,LowRes,Australia CR2,Brisbane
AUS,Australia,4132,Marsden,LowRes,Australia CR2,Brisbane
AUS,Australia,4133,Logan Reserve,LowRes,Australia CR2,Brisbane
AUS,Australia,4151,Coorparoo,LowRes,Australia CR2,Brisbane
AUS,Australia,4152,Camp Hill,LowRes,Australia CR2,Brisbane
AUS,Australia,4153,Belmont,LowRes,Australia CR2,Brisbane
AUS,Australia,4154,Gumdale,LowRes,Australia CR2,Brisbane
AUS,Australia,4155,Chandler,LowRes,Australia CR2,Brisbane
AUS,Australia,4156,Mackenzie,LowRes,Australia CR2,Brisbane
AUS,Australia,4157,Sheldon,LowRes,Australia CR2,Brisbane
AUS,Australia,4158,Thorneside,LowRes,Australia CR2,Brisbane
AUS,Australia,4159,Birkdale,LowRes,Australia CR2,Brisbane
AUS,Australia,4160,Ormiston,LowRes,Australia CR2,Brisbane
AUS,Australia,4161,Alexandra Hills,LowRes,Australia CR2,Brisbane
AUS,Australia,4163,Cleveland,LowRes,Australia CR2,Brisbane
AUS,Australia,4164,Thornlands,LowRes,Australia CR2,Brisbane
AUS,Australia,4165,Mount Cotton,LowRes,Australia CR2,Brisbane
AUS,Australia,4169,East Brisbane,LowRes,Australia CR2,Brisbane
AUS,Australia,4170,Cannon Hill,LowRes,Australia CR2,Brisbane
AUS,Australia,4171,Balmoral,LowRes,Australia CR2,Brisbane
AUS,Australia,4172,Murarrie,LowRes,Australia CR2,Brisbane
AUS,Australia,4173,Tingalpa,LowRes,Australia CR2,Brisbane
AUS,Australia,4174,Hemmant,LowRes,Australia CR2,Brisbane
AUS,Australia,4178,Lytton,LowRes,Australia CR2,Brisbane
AUS,Australia,4179,Lota,LowRes,Australia CR2,Brisbane
AUS,Australia,4183,Amity Point,LowRes,Australia CR2,Brisbane
AUS,Australia,4184,Macleay Island,LowRes,Australia CR2,Brisbane
AUS,Australia,4205,Bethania,LowRes,Australia CR2,Brisbane
AUS,Australia,4207,Beenleigh,LowRes,Australia CR2,Brisbane
AUS,Australia,4208,Jacobs Well,LowRes,Australia CR1,Gold Coast
AUS,Australia,4209,Willow Vale,LowRes,Australia CR1,Gold Coast
AUS,Australia,4210,Maudsland,LowRes,Australia CR1,Gold Coast
AUS,Australia,4211,Beechmont,LowRes,Australia CR1,Gold Coast
AUS,Australia,4212,Hope Island,LowRes,Australia CR1,Gold Coast
AUS,Australia,4213,Springbrook,LowRes,Australia CR1,Gold Coast
AUS,Australia,4214,Molendinar,LowRes,Australia CR1,Gold Coast
AUS,Australia,4215,Labrador,LowRes,Australia CR1,Gold Coast
AUS,Australia,4216,South Stradbroke,LowRes,Australia CR1,Gold Coast
AUS,Australia,4217,Main Beach,LowRes,Australia CR1,Gold Coast
AUS,Australia,4218,Mermaid Beach,LowRes,Australia CR1,Gold Coast
AUS,Australia,4220,Miami,LowRes,Australia CR1,Gold Coast
AUS,Australia,4221,Elanora,LowRes,Australia CR1,Gold Coast
AUS,Australia,4223,Currumbin Valley,LowRes,Australia CR1,Gold Coast
AUS,Australia,4224,Tugun,LowRes,Australia CR1,Gold Coast
AUS,Australia,4225,Bilinga,LowRes,Australia CR1,Gold Coast
AUS,Australia,4226,Merrimac,LowRes,Australia CR1,Gold Coast
AUS,Australia,4227,Varsity Lakes,LowRes,Australia CR1,Gold Coast
AUS,Australia,4228,Tallebudgera,LowRes,Australia CR1,Gold Coast
AUS,Australia,4270,Tamborine,LowRes,Australia CR2,Brisbane
AUS,Australia,4272,Tamborine Mountain,LowRes,Australia CR1,Gold Coast
AUS,Australia,4275,Boyland,LowRes,Australia CR1,Gold Coast
AUS,Australia,4280,Jimboomba,LowRes,Australia CR2,Brisbane
AUS,Australia,4285,Beaudesert,LowRes,Australia CR2,Brisbane
AUS,Australia,4287,Palen Creek,LowRes,Australia CR2,Brisbane
AUS,Australia,4300,Springfield,LowRes,Australia CR2,Brisbane
AUS,Australia,4301,Redbank Plains,LowRes,Australia CR2,Brisbane
AUS,Australia,4303,Riverview,LowRes,Australia CR2,Brisbane
AUS,Australia,4304,Silkstone,LowRes,Australia CR2,Brisbane
AUS,Australia,4305,Woodend,LowRes,Australia CR2,Brisbane
AUS,Australia,4306,Fernvale,LowRes,Australia CR15,Inland QLD
AUS,Australia,4307,Harrisville,LowRes,Australia CR2,Brisbane
AUS,Australia,4309,Aratula,LowRes,Australia CR2,Brisbane
AUS,Australia,4310,Boonah,LowRes,Australia CR2,Brisbane
AUS,Australia,4311,Lowood,LowRes,Australia CR15,Inland QLD
AUS,Australia,4312,Esk,LowRes,Australia CR15,Inland QLD
AUS,Australia,4313,Toogoolawah,LowRes,Australia CR15,Inland QLD
AUS,Australia,4314,Blackbutt,LowRes,Australia CR15,Inland QLD
AUS,Australia,4340,Rosewood,LowRes,Australia CR2,Brisbane
AUS,Australia,4341,Kensington Grove - Regency Downs,LowRes,Australia CR15,Inland QLD
AUS,Australia,4342,Forest Hill,LowRes,Australia CR15,Inland QLD
AUS,Australia,4343,Gatton,LowRes,Australia CR15,Inland QLD
AUS,Australia,4344,Helidon,LowRes,Australia CR15,Inland QLD
AUS,Australia,4346,Marburg,LowRes,Australia CR15,Inland QLD
AUS,Australia,4347,Grantham,LowRes,Australia CR15,Inland QLD
AUS,Australia,4350,Toowoomba,LowRes,Australia CR15,Inland QLD
AUS,Australia,4352,Highfields,LowRes,Australia CR15,Inland QLD
AUS,Australia,4353,Haden,LowRes,Australia CR15,Inland QLD
AUS,Australia,4354,Goombungee,LowRes,Australia CR15,Inland QLD
AUS,Australia,4355,Crows Nest,LowRes,Australia CR15,Inland QLD
AUS,Australia,4356,Pittsworth,LowRes,Australia CR15,Inland QLD
AUS,Australia,4357,Millmerran,LowRes,Australia CR15,Inland QLD
AUS,Australia,4358,Cambooya,LowRes,Australia CR15,Inland QLD
AUS,Australia,4359,Greenmount,LowRes,Australia CR15,Inland QLD
AUS,Australia,4360,Nobby,LowRes,Australia CR15,Inland QLD
AUS,Australia,4361,Clifton,LowRes,Australia CR15,Inland QLD
AUS,Australia,4362,Allora,LowRes,Australia CR15,Inland QLD
AUS,Australia,4363,Southbrook,LowRes,Australia CR15,Inland QLD
AUS,Australia,4364,Brookstead,LowRes,Australia CR15,Inland QLD
AUS,Australia,4365,Leyburn,LowRes,Australia CR15,Inland QLD
AUS,Australia,4370,Warwick,LowRes,Australia CR15,Inland QLD
