Country Name,Cresta Id,Zone Code,Zone Name
Australia,Australia CR33,3930,Melbourne
Australia,Australia CR33,3931,Melbourne
Australia,Australia CR33,3933,Melbourne
Australia,Australia CR33,3934,Melbourne
Australia,Australia CR33,3936,Melbourne
Australia,Australia CR33,3937,Melbourne
Australia,Australia CR33,3938,Melbourne
Australia,Australia CR33,3939,Melbourne
Australia,Australia CR33,3940,Melbourne
Australia,Australia CR33,3941,Melbourne
Australia,Australia CR33,3942,Melbourne
Australia,Australia CR33,3943,Melbourne
Australia,Australia CR33,3944,Melbourne
Australia,Australia CR32,3945,South-East Victoria
Australia,Australia CR32,3946,South-East Victoria
Australia,Australia CR32,3950,South-East Victoria
Australia,Australia CR32,3951,South-East Victoria
Australia,Australia CR32,3953,South-East Victoria
Australia,Australia CR32,3954,South-East Victoria
Australia,Australia CR32,3956,South-East Victoria
Australia,Australia CR32,3957,South-East Victoria
Australia,Australia CR32,3958,South-East Victoria
Australia,Australia CR32,3959,South-East Victoria
Australia,Australia CR32,3960,South-East Victoria
Australia,Australia CR32,3962,South-East Victoria
Australia,Australia CR32,3964,South-East Victoria
Australia,Australia CR32,3965,South-East Victoria
Australia,Australia CR32,3966,South-East Victoria
Australia,Australia CR32,3967,South-East Victoria
Australia,Australia CR32,3971,South-East Victoria
Australia,Australia CR33,3975,Melbourne
Australia,Australia CR33,3976,Melbourne
Australia,Australia CR33,3977,Melbourne
Australia,Australia CR33,3978,Melbourne
Australia,Australia CR32,3979,South-East Victoria
Australia,Australia CR33,3980,Melbourne
Australia,Australia CR34,3981,Dandenong Ranges
Australia,Australia CR32,3984,South-East Victoria
Australia,Australia CR32,3987,South-East Victoria
Australia,Australia CR32,3988,South-East Victoria
Australia,Australia CR32,3990,South-East Victoria
Australia,Australia CR32,3991,South-East Victoria
Australia,Australia CR32,3992,South-East Victoria
Australia,Australia CR32,3995,South-East Victoria
Australia,Australia CR32,3996,South-East Victoria
Australia,Australia CR2,4000,Brisbane
Australia,Australia CR2,4005,Brisbane
Australia,Australia CR2,4006,Brisbane
Australia,Australia CR2,4007,Brisbane
Australia,Australia CR2,4008,Brisbane
Australia,Australia CR2,4009,Brisbane
Australia,Australia CR2,4010,Brisbane
Australia,Australia CR2,4011,Brisbane
Australia,Australia CR2,4012,Brisbane
Australia,Australia CR2,4013,Brisbane
Australia,Australia CR2,4014,Brisbane
Australia,Australia CR2,4017,Brisbane
Australia,Australia CR2,4018,Brisbane
Australia,Australia CR2,4019,Brisbane
Australia,Australia CR2,4020,Brisbane
Australia,Australia CR2,4021,Brisbane
Australia,Australia CR2,4022,Brisbane
Australia,Australia CR2,4025,Brisbane
Australia,Australia CR2,4030,Brisbane
Australia,Australia CR2,4031,Brisbane
Australia,Australia CR2,4032,Brisbane
Australia,Australia CR2,4034,Brisbane
Australia,Australia CR2,4035,Brisbane
Australia,Australia CR2,4036,Brisbane
Australia,Australia CR2,4037,Brisbane
Australia,Australia CR2,4051,Brisbane
Australia,Australia CR2,4053,Brisbane
Australia,Australia CR2,4054,Brisbane
Australia,Australia CR2,4055,Brisbane
Australia,Australia CR2,4059,Brisbane
Australia,Australia CR2,4060,Brisbane
Australia,Australia CR2,4061,Brisbane
Australia,Australia CR2,4064,Brisbane
Australia,Australia CR2,4065,Brisbane
Australia,Australia CR2,4066,Brisbane
Australia,Australia CR2,4067,Brisbane
Australia,Australia CR2,4068,Brisbane
Australia,Australia CR2,4069,Brisbane
Australia,Australia CR2,4070,Brisbane
Australia,Australia CR2,4073,Brisbane
Australia,Australia CR2,4074,Brisbane
Australia,Australia CR2,4075,Brisbane
Australia,Australia CR2,4076,Brisbane
Australia,Australia CR2,4077,Brisbane
Australia,Australia CR2,4078,Brisbane
Australia,Australia CR2,4101,Brisbane
Australia,Australia CR2,4102,Brisbane
Australia,Australia CR2,4103,Brisbane
Australia,Australia CR2,4104,Brisbane
Australia,Australia CR2,4105,Brisbane
Australia,Australia CR2,4106,Brisbane
Australia,Australia CR2,4107,Brisbane
Australia,Australia CR2,4108,Brisbane
Australia,Australia CR2,4109,Brisbane
Australia,Australia CR2,4110,Brisbane
Australia,Australia CR2,4111,Brisbane
Australia,Australia CR2,4112,Brisbane
Australia,Australia CR2,4113,Brisbane
Australia,Australia CR2,4114,Brisbane
Australia,Australia CR2,4115,Brisbane
Australia,Australia CR2,4116,Brisbane
Australia,Australia CR2,4117,Brisbane
Australia,Australia CR2,4118,Brisbane
Australia,Australia CR2,4119,Brisbane
Australia,Australia CR2,4120,Brisbane
Australia,Australia CR2,4121,Brisbane
Australia,Australia CR2,4122,Brisbane
Australia,Australia CR2,4123,Brisbane
Australia,Australia CR2,4124,Brisbane
Australia,Australia CR2,4125,Brisbane
Australia,Australia CR2,4127,Brisbane
Australia,Australia CR2,4128,Brisbane
Australia,Australia CR2,4129,Brisbane
Australia,Australia CR2,4130,Brisbane
Australia,Australia CR2,4131,Brisbane
Australia,Australia CR2,4132,Brisbane
Australia,Australia CR2,4133,Brisbane
Australia,Australia CR2,4151,Brisbane
Australia,Australia CR2,4152,Brisbane
Australia,Australia CR2,4153,Brisbane
Australia,Australia CR2,4154,Brisbane
Australia,Australia CR2,4155,Brisbane
Australia,Australia CR2,4156,Brisbane
Australia,Australia CR2,4157,Brisbane
Australia,Australia CR2,4158,Brisbane
Australia,Australia CR2,4159,Brisbane
Australia,Australia CR2,4160,Brisbane
Australia,Australia CR2,4161,Brisbane
Australia,Australia CR2,4163,Brisbane
Australia,Australia CR2,4164,Brisbane
Australia,Australia CR2,4165,Brisbane
Australia,Australia CR2,4169,Brisbane
Australia,Australia CR2,4170,Brisbane
Australia,Australia CR2,4171,Brisbane
Australia,Australia CR2,4172,Brisbane
Australia,Australia CR2,4173,Brisbane
Australia,Australia CR2,4174,Brisbane
Australia,Australia CR2,4178,Brisbane
Australia,Australia CR2,4179,Brisbane
Australia,Australia CR2,4183,Brisbane
Australia,Australia CR2,4184,Brisbane
Australia,Australia CR2,4205,Brisbane
Australia,Australia CR2,4207,Brisbane
Australia,Australia CR1,4208,Gold Coast
Australia,Australia CR1,4209,Gold Coast
Australia,Australia CR1,4210,Gold Coast
Australia,Australia CR1,4211,Gold Coast
Australia,Australia CR1,4212,Gold Coast
Australia,Australia CR1,4213,Gold Coast
Australia,Australia CR1,4214,Gold Coast
Australia,Australia CR1,4215,Gold Coast
Australia,Australia CR1,4216,Gold Coast
Australia,Australia CR1,4217,Gold Coast
Australia,Australia CR1,4218,Gold Coast
Australia,Australia CR1,4220,Gold Coast
Australia,Australia CR1,4221,Gold Coast
Australia,Australia CR1,4223,Gold Coast
Australia,Australia CR1,4224,Gold Coast
Australia,Australia CR1,4225,Gold Coast
Australia,Australia CR1,4226,Gold Coast
Australia,Australia CR1,4227,Gold Coast
Australia,Australia CR1,4228,Gold Coast
Australia,Australia CR2,4270,Brisbane
Australia,Australia CR1,4272,Gold Coast
Australia,Australia CR1,4275,Gold Coast
Australia,Australia CR2,4280,Brisbane
Australia,Australia CR2,4285,Brisbane
Australia,Australia CR2,4287,Brisbane
Australia,Australia CR2,4300,Brisbane
Australia,Australia CR2,4301,Brisbane
Australia,Australia CR2,4303,Brisbane
Australia,Australia CR2,4304,Brisbane
Australia,Australia CR2,4305,Brisbane
Australia,Australia CR15,4306,Inland QLD
Australia,Australia CR2,4307,Brisbane
Australia,Australia CR2,4309,Brisbane
Australia,Australia CR2,4310,Brisbane
Australia,Australia CR15,4311,Inland QLD
Australia,Australia CR15,4312,Inland QLD
Australia,Australia CR15,4313,Inland QLD
Australia,Australia CR15,4314,Inland QLD
Australia,Australia CR2,4340,Brisbane
Australia,Australia CR15,4341,Inland QLD
Australia,Australia CR15,4342,Inland QLD
Australia,Australia CR15,4343,Inland QLD
Australia,Australia CR15,4344,Inland QLD
Australia,Australia CR15,4346,Inland QLD
Australia,Australia CR15,4347,Inland QLD
Australia,Australia CR15,4350,Inland QLD
Australia,Australia CR15,4352,Inland QLD
Australia,Australia CR15,4353,Inland QLD
Australia,Australia CR15,4354,Inland QLD
Australia,Australia CR15,4355,Inland QLD
Australia,Australia CR15,4356,Inland QLD
Australia,Australia CR15,4357,Inland QLD
Australia,Australia CR15,4358,Inland QLD
Australia,Australia CR15,4359,Inland QLD
Australia,Australia CR15,4360,Inland QLD
Australia,Australia CR15,4361,Inland QLD
Australia,Australia CR15,4362,Inland QLD
Australia,Australia CR15,4363,Inland QLD
Australia,Australia CR15,4364,Inland QLD
Australia,Australia CR15,4365,Inland QLD
Australia,Australia CR15,4370,Inland QLD
Australia,Australia CR15,4371,Inland QLD
Australia,Australia CR15,4372,Inland QLD
Australia,Australia CR15,4373,Inland QLD
Australia,Australia CR15,4374,Inland QLD
Australia,Australia CR15,4375,Inland QLD
Australia,Australia CR15,4376,Inland QLD
Australia,Australia CR49,4377,Far North coast
Australia,Australia CR15,4378,Inland QLD
Australia,Australia CR15,4380,Inland QLD
Australia,Australia CR15,4381,Inland QLD
Australia,Australia CR15,4382,Inland QLD
Australia,Australia CR47,4383,Northern Slopes
Australia,Australia CR15,4384,Inland QLD
Australia,Australia CR15,4385,Inland QLD
Australia,Australia CR15,4387,Inland QLD
Australia,Australia CR15,4388,Inland QLD
Australia,Australia CR15,4390,Inland QLD
Australia,Australia CR15,4400,Inland QLD
Australia,Australia CR15,4401,Inland QLD
Australia,Australia CR15,4402,Inland QLD
Australia,Australia CR15,4403,Inland QLD
Australia,Australia CR15,4404,Inland QLD
Australia,Australia CR15,4405,Inland QLD
Australia,Australia CR15,4406,Inland QLD
Australia,Australia CR15,4407,Inland QLD
Australia,Australia CR15,4408,Inland QLD
Australia,Australia CR15,4410,Inland QLD
Australia,Australia CR15,4411,Inland QLD
Australia,Australia CR15,4412,Inland QLD
Australia,Australia CR15,4413,Inland QLD
Australia,Australia CR15,4415,Inland QLD
Australia,Australia CR15,4416,Inland QLD
Australia,Australia CR15,4417,Inland QLD
Australia,Australia CR15,4418,Inland QLD
Australia,Australia CR15,4419,Inland QLD
Australia,Australia CR15,4420,Inland QLD
Australia,Australia CR15,4421,Inland QLD
Australia,Australia CR15,4422,Inland QLD
Australia,Australia CR15,4423,Inland QLD
Australia,Australia CR15,4424,Inland QLD
Australia,Australia CR15,4425,Inland QLD
Australia,Australia CR15,4426,Inland QLD
Australia,Australia CR15,4427,Inland QLD
Australia,Australia CR15,4428,Inland QLD
Australia,Australia CR15,4454,Inland QLD
Australia,Australia CR15,4455,Inland QLD
Australia,Australia CR15,4461,Inland QLD
Australia,Australia CR15,4462,Inland QLD
Australia,Australia CR15,4465,Inland QLD
Australia,Australia CR15,4467,Inland QLD
Australia,Australia CR15,4468,Inland QLD
Australia,Australia CR15,4470,Inland QLD
Australia,Australia CR15,4472,Inland QLD
Australia,Australia CR15,4474,Inland QLD
Australia,Australia CR15,4477,Inland QLD
Australia,Australia CR15,4478,Inland QLD
Australia,Australia CR15,4479,Inland QLD
Australia,Australia CR15,4480,Inland QLD
Australia,Australia CR15,4481,Inland QLD
Australia,Australia CR15,4482,Inland QLD
Australia,Australia CR15,4486,Inland QLD
Australia,Australia CR15,4487,Inland QLD
Australia,Australia CR15,4488,Inland QLD
Australia,Australia CR15,4489,Inland QLD
Australia,Australia CR15,4490,Inland QLD
Australia,Australia CR15,4491,Inland QLD
Australia,Australia CR15,4492,Inland QLD
Australia,Australia CR15,4493,Inland QLD
Australia,Australia CR15,4494,Inland QLD
Australia,Australia CR15,4496,Inland QLD
Australia,Australia CR15,4497,Inland QLD
Australia,Australia CR15,4498,Inland QLD
Australia,Australia CR2,4500,Brisbane
Australia,Australia CR2,4501,Brisbane
Australia,Australia CR2,4502,Brisbane
Australia,Australia CR2,4503,Brisbane
Australia,Australia CR2,4504,Brisbane
Australia,Australia CR2,4505,Brisbane
Australia,Australia CR2,4506,Brisbane
Australia,Australia CR3,4507,Sunshine Coast
Australia,Australia CR2,4508,Brisbane
Australia,Australia CR2,4509,Brisbane
Australia,Australia CR2,4510,Brisbane
Australia,Australia CR3,4511,Sunshine Coast
Australia,Australia CR2,4512,Brisbane
Australia,Australia CR15,4514,Inland QLD
Australia,Australia CR15,4515,Inland QLD
Australia,Australia CR3,4516,Sunshine Coast
Australia,Australia CR3,4517,Sunshine Coast
Australia,Australia CR3,4518,Sunshine Coast
Australia,Australia CR3,4519,Sunshine Coast
Australia,Australia CR2,4520,Brisbane
Australia,Australia CR2,4521,Brisbane
Australia,Australia CR3,4550,Sunshine Coast
Australia,Australia CR3,4551,Sunshine Coast
Australia,Australia CR4,4552,Wide Bay
Australia,Australia CR3,4553,Sunshine Coast
Australia,Australia CR3,4554,Sunshine Coast
Australia,Australia CR3,4555,Sunshine Coast
Australia,Australia CR3,4556,Sunshine Coast
Australia,Australia CR3,4557,Sunshine Coast
Australia,Australia CR3,4558,Sunshine Coast
Australia,Australia CR3,4559,Sunshine Coast
Australia,Australia CR3,4560,Sunshine Coast
Australia,Australia CR3,4561,Sunshine Coast
Australia,Australia CR3,4562,Sunshine Coast
Australia,Australia CR4,4563,Wide Bay
Australia,Australia CR3,4564,Sunshine Coast
Australia,Australia CR3,4565,Sunshine Coast
Australia,Australia CR3,4566,Sunshine Coast
Australia,Australia CR3,4567,Sunshine Coast
Australia,Australia CR4,4568,Wide Bay
Australia,Australia CR4,4569,Wide Bay
Australia,Australia CR4,4570,Wide Bay
Australia,Australia CR3,4571,Sunshine Coast
Australia,Australia CR3,4572,Sunshine Coast
Australia,Australia CR3,4573,Sunshine Coast
Australia,Australia CR4,4574,Wide Bay
Australia,Australia CR3,4575,Sunshine Coast
Australia,Australia CR3,4580,Sunshine Coast
Australia,Australia CR4,4581,Wide Bay
Australia,Australia CR4,4600,Wide Bay
Australia,Australia CR15,4601,Inland QLD
Australia,Australia CR15,4605,Inland QLD
Australia,Australia CR15,4606,Inland QLD
Australia,Australia CR15,4608,Inland QLD
Australia,Australia CR15,4610,Inland QLD
Australia,Australia CR15,4611,Inland QLD
Australia,Australia CR15,4612,Inland QLD
Australia,Australia CR15,4613,Inland QLD
Australia,Australia CR15,4614,Inland QLD
Australia,Australia CR15,4615,Inland QLD
Australia,Australia CR4,4620,Wide Bay
Australia,Australia CR4,4621,Wide Bay
Australia,Australia CR15,4625,Inland QLD
Australia,Australia CR15,4626,Inland QLD
Australia,Australia CR15,4627,Inland QLD
Australia,Australia CR15,4630,Inland QLD
Australia,Australia CR4,4650,Wide Bay
Australia,Australia CR4,4655,Wide Bay
Australia,Australia CR4,4659,Wide Bay
Australia,Australia CR4,4660,Wide Bay
Australia,Australia CR4,4662,Wide Bay
Australia,Australia CR4,4670,Wide Bay
Australia,Australia CR4,4671,Wide Bay
Australia,Australia CR5,4673,Rockhampton
Australia,Australia CR5,4674,Rockhampton
Australia,Australia CR5,4676,Rockhampton
Australia,Australia CR5,4677,Rockhampton
Australia,Australia CR5,4678,Rockhampton
Australia,Australia CR5,4680,Rockhampton
Australia,Australia CR5,4694,Rockhampton
Australia,Australia CR5,4695,Rockhampton
Australia,Australia CR5,4697,Rockhampton
Australia,Australia CR5,4699,Rockhampton
Australia,Australia CR5,4700,Rockhampton
Australia,Australia CR6,4701,Marlborough
Australia,Australia CR15,4702,Inland QLD
Australia,Australia CR6,4703,Marlborough
Australia,Australia CR6,4704,Marlborough
Australia,Australia CR15,4705,Inland QLD
Australia,Australia CR6,4706,Marlborough
Australia,Australia CR6,4707,Marlborough
Australia,Australia CR15,4709,Inland QLD
Australia,Australia CR6,4710,Marlborough
Australia,Australia CR6,4711,Marlborough
Australia,Australia CR15,4712,Inland QLD
Australia,Australia CR15,4713,Inland QLD
Australia,Australia CR5,4714,Rockhampton
Australia,Australia CR15,4715,Inland QLD
Australia,Australia CR15,4716,Inland QLD
Australia,Australia CR15,4717,Inland QLD
Australia,Australia CR15,4718,Inland QLD
Australia,Australia CR15,4719,Inland QLD
Australia,Australia CR15,4720,Inland QLD
Australia,Australia CR15,4721,Inland QLD
Australia,Australia CR15,4722,Inland QLD
Australia,Australia CR15,4723,Inland QLD
Australia,Australia CR15,4724,Inland QLD
Australia,Australia CR15,4725,Inland QLD
Australia,Australia CR15,4726,Inland QLD
Australia,Australia CR15,4727,Inland QLD
Australia,Australia CR15,4728,Inland QLD
Australia,Australia CR15,4730,Inland QLD
Australia,Australia CR15,4731,Inland QLD
Australia,Australia CR15,4732,Inland QLD
Australia,Australia CR15,4733,Inland QLD
Australia,Australia CR15,4735,Inland QLD
Australia,Australia CR15,4736,Inland QLD
Australia,Australia CR7,4737,Mackay
Australia,Australia CR7,4738,Mackay
Australia,Australia CR7,4739,Mackay
Australia,Australia CR7,4740,Mackay
Australia,Australia CR15,4741,Inland QLD
Australia,Australia CR15,4742,Inland QLD
Australia,Australia CR15,4743,Inland QLD
Australia,Australia CR15,4744,Inland QLD
Australia,Australia CR15,4745,Inland QLD
Australia,Australia CR15,4746,Inland QLD
Australia,Australia CR7,4750,Mackay
Australia,Australia CR7,4751,Mackay
Australia,Australia CR7,4753,Mackay
Australia,Australia CR7,4754,Mackay
Australia,Australia CR7,4756,Mackay
Australia,Australia CR15,4757,Inland QLD
Australia,Australia CR7,4798,Mackay
Australia,Australia CR7,4799,Mackay
Australia,Australia CR8,4800,Proserpine and Offshore Islands
Australia,Australia CR8,4802,Proserpine and Offshore Islands
Australia,Australia CR8,4803,Proserpine and Offshore Islands
Australia,Australia CR15,4804,Inland QLD
Australia,Australia CR8,4805,Proserpine and Offshore Islands
Australia,Australia CR9,4806,Townsville
Australia,Australia CR9,4807,Townsville
Australia,Australia CR9,4808,Townsville
Australia,Australia CR9,4809,Townsville
Australia,Australia CR9,4810,Townsville
Australia,Australia CR9,4811,Townsville
Australia,Australia CR9,4812,Townsville
Australia,Australia CR9,4814,Townsville
Australia,Australia CR9,4815,Townsville
Australia,Australia CR15,4816,Inland QLD
Australia,Australia CR15,4817,Inland QLD
Australia,Australia CR9,4818,Townsville
Australia,Australia CR9,4819,Townsville
Australia,Australia CR15,4820,Inland QLD
Australia,Australia CR15,4821,Inland QLD
Australia,Australia CR15,4822,Inland QLD
Australia,Australia CR15,4823,Inland QLD
Australia,Australia CR15,4824,Inland QLD
Australia,Australia CR15,4825,Inland QLD
Australia,Australia CR15,4828,Inland QLD
Australia,Australia CR15,4829,Inland QLD
Australia,Australia CR14,4830,Gulf
Australia,Australia CR10,4849,Ingham
Australia,Australia CR15,4850,Inland QLD
Australia,Australia CR10,4852,Ingham
Australia,Australia CR10,4854,Ingham
Australia,Australia CR10,4855,Ingham
Australia,Australia CR10,4856,Ingham
Australia,Australia CR10,4858,Ingham
Australia,Australia CR10,4859,Ingham
Australia,Australia CR11,4860,Cairns
Australia,Australia CR11,4861,Cairns
Australia,Australia CR11,4865,Cairns
Australia,Australia CR11,4868,Cairns
Australia,Australia CR11,4869,Cairns
Australia,Australia CR11,4870,Cairns
Australia,Australia CR12,4871,Cape York
Australia,Australia CR10,4872,Ingham
Australia,Australia CR11,4873,Cairns
Australia,Australia CR13,4874,Fair Cape
Australia,Australia CR13,4875,Fair Cape
Australia,Australia CR13,4876,Fair Cape
Australia,Australia CR11,4877,Cairns
Australia,Australia CR11,4878,Cairns
Australia,Australia CR11,4879,Cairns
Australia,Australia CR11,4880,Cairns
Australia,Australia CR11,4881,Cairns
Australia,Australia CR11,4882,Cairns
Australia,Australia CR11,4883,Cairns
Australia,Australia CR11,4884,Cairns
Australia,Australia CR10,4885,Ingham
Australia,Australia CR10,4886,Ingham
Australia,Australia CR12,4887,Cape York
Australia,Australia CR10,4888,Ingham
Australia,Australia CR14,4890,Gulf
Australia,Australia CR14,4891,Gulf
Australia,Australia CR12,4892,Cape York
Australia,Australia CR11,4895,Cairns
Australia,Australia CR27,5000,Adelaide
Australia,Australia CR27,5006,Adelaide
Australia,Australia CR27,5007,Adelaide
Australia,Australia CR27,5008,Adelaide
Australia,Australia CR27,5009,Adelaide
Australia,Australia CR27,5010,Adelaide
Australia,Australia CR27,5011,Adelaide
Australia,Australia CR27,5012,Adelaide
Australia,Australia CR27,5013,Adelaide
Australia,Australia CR27,5014,Adelaide
Australia,Australia CR27,5015,Adelaide
Australia,Australia CR27,5016,Adelaide
Australia,Australia CR27,5017,Adelaide
Australia,Australia CR27,5018,Adelaide
Australia,Australia CR27,5019,Adelaide
Australia,Australia CR27,5020,Adelaide
Australia,Australia CR27,5021,Adelaide
Australia,Australia CR27,5022,Adelaide
Australia,Australia CR27,5023,Adelaide
Australia,Australia CR27,5024,Adelaide
Australia,Australia CR27,5025,Adelaide
Australia,Australia CR27,5031,Adelaide
Australia,Australia CR27,5032,Adelaide
Australia,Australia CR27,5033,Adelaide
Australia,Australia CR27,5034,Adelaide
Australia,Australia CR27,5035,Adelaide
Australia,Australia CR27,5037,Adelaide
Australia,Australia CR27,5038,Adelaide
Australia,Australia CR27,5039,Adelaide
Australia,Australia CR27,5040,Adelaide
Australia,Australia CR27,5041,Adelaide
Australia,Australia CR27,5042,Adelaide
Australia,Australia CR27,5043,Adelaide
Australia,Australia CR27,5044,Adelaide
Australia,Australia CR27,5045,Adelaide
Australia,Australia CR27,5046,Adelaide
Australia,Australia CR27,5047,Adelaide
Australia,Australia CR27,5048,Adelaide
Australia,Australia CR27,5049,Adelaide
Australia,Australia CR27,5050,Adelaide
Australia,Australia CR27,5051,Adelaide
Australia,Australia CR27,5052,Adelaide
Australia,Australia CR27,5061,Adelaide
Australia,Australia CR27,5062,Adelaide
Australia,Australia CR27,5063,Adelaide
Australia,Australia CR27,5064,Adelaide
Australia,Australia CR27,5065,Adelaide
Australia,Australia CR27,5066,Adelaide
Australia,Australia CR27,5067,Adelaide
Australia,Australia CR27,5068,Adelaide
Australia,Australia CR27,5069,Adelaide
Australia,Australia CR27,5070,Adelaide
Australia,Australia CR28,5072,Adelaide Hills and South coast
Australia,Australia CR27,5073,Adelaide
Australia,Australia CR27,5074,Adelaide
Australia,Australia CR27,5075,Adelaide
Australia,Australia CR27,5076,Adelaide
Australia,Australia CR27,5081,Adelaide
Australia,Australia CR27,5082,Adelaide
Australia,Australia CR27,5083,Adelaide
Australia,Australia CR27,5084,Adelaide
Australia,Australia CR27,5085,Adelaide
Australia,Australia CR27,5086,Adelaide
Australia,Australia CR27,5087,Adelaide
Australia,Australia CR27,5088,Adelaide
Australia,Australia CR27,5089,Adelaide
Australia,Australia CR27,5090,Adelaide
Australia,Australia CR27,5091,Adelaide
Australia,Australia CR27,5092,Adelaide
Australia,Australia CR27,5093,Adelaide
Australia,Australia CR27,5094,Adelaide
Australia,Australia CR27,5095,Adelaide
Australia,Australia CR27,5096,Adelaide
Australia,Australia CR27,5097,Adelaide
Australia,Australia CR27,5098,Adelaide
Australia,Australia CR27,5106,Adelaide
Australia,Australia CR27,5107,Adelaide
Australia,Australia CR27,5108,Adelaide
Australia,Australia CR27,5109,Adelaide
Australia,Australia CR27,5110,Adelaide
Australia,Australia CR27,5111,Adelaide
Australia,Australia CR27,5112,Adelaide
Australia,Australia CR27,5113,Adelaide
Australia,Australia CR27,5114,Adelaide
Australia,Australia CR27,5115,Adelaide
Australia,Australia CR27,5116,Adelaide
Australia,Australia CR27,5117,Adelaide
Australia,Australia CR26,5118,East Eyre and York Peninsulas
Australia,Australia CR27,5120,Adelaide
Australia,Australia CR27,5121,Adelaide
Australia,Australia CR27,5125,Adelaide
Australia,Australia CR27,5126,Adelaide
Australia,Australia CR27,5127,Adelaide
Australia,Australia CR28,5131,Adelaide Hills and South coast
Australia,Australia CR28,5132,Adelaide Hills and South coast
Australia,Australia CR28,5133,Adelaide Hills and South coast
Australia,Australia CR28,5134,Adelaide Hills and South coast
Australia,Australia CR28,5136,Adelaide Hills and South coast
Australia,Australia CR28,5137,Adelaide Hills and South coast
Australia,Australia CR28,5138,Adelaide Hills and South coast
Australia,Australia CR28,5139,Adelaide Hills and South coast
Australia,Australia CR28,5140,Adelaide Hills and South coast
Australia,Australia CR28,5141,Adelaide Hills and South coast
Australia,Australia CR28,5142,Adelaide Hills and South coast
Australia,Australia CR28,5144,Adelaide Hills and South coast
Australia,Australia CR27,5150,Adelaide
Australia,Australia CR28,5151,Adelaide Hills and South coast
Australia,Australia CR28,5152,Adelaide Hills and South coast
Australia,Australia CR28,5153,Adelaide Hills and South coast
Australia,Australia CR28,5154,Adelaide Hills and South coast
Australia,Australia CR28,5155,Adelaide Hills and South coast
Australia,Australia CR28,5156,Adelaide Hills and South coast
Australia,Australia CR27,5157,Adelaide
Australia,Australia CR27,5158,Adelaide
Australia,Australia CR27,5159,Adelaide
Australia,Australia CR27,5160,Adelaide
Australia,Australia CR27,5161,Adelaide
Australia,Australia CR27,5162,Adelaide
Australia,Australia CR27,5163,Adelaide
Australia,Australia CR27,5164,Adelaide
Australia,Australia CR27,5165,Adelaide
Australia,Australia CR27,5166,Adelaide
Australia,Australia CR27,5167,Adelaide
Australia,Australia CR27,5168,Adelaide
Australia,Australia CR27,5169,Adelaide
Australia,Australia CR27,5170,Adelaide
Australia,Australia CR27,5171,Adelaide
Australia,Australia CR28,5172,Adelaide Hills and South coast
Australia,Australia CR27,5173,Adelaide
Australia,Australia CR27,5174,Adelaide
Australia,Australia CR28,5201,Adelaide Hills and South coast
Australia,Australia CR28,5202,Adelaide Hills and South coast
Australia,Australia CR28,5203,Adelaide Hills and South coast
Australia,Australia CR28,5204,Adelaide Hills and South coast
Australia,Australia CR28,5210,Adelaide Hills and South coast
Australia,Australia CR28,5211,Adelaide Hills and South coast
Australia,Australia CR28,5212,Adelaide Hills and South coast
Australia,Australia CR28,5213,Adelaide Hills and South coast
Australia,Australia CR28,5214,Adelaide Hills and South coast
Australia,Australia CR26,5220,East Eyre and York Peninsulas
Australia,Australia CR26,5221,East Eyre and York Peninsulas
Australia,Australia CR26,5222,East Eyre and York Peninsulas
Australia,Australia CR26,5223,East Eyre and York Peninsulas
Australia,Australia CR28,5231,Adelaide Hills and South coast
Australia,Australia CR28,5232,Adelaide Hills and South coast
Australia,Australia CR28,5233,Adelaide Hills and South coast
Australia,Australia CR28,5234,Adelaide Hills and South coast
Australia,Australia CR26,5235,East Eyre and York Peninsulas
Australia,Australia CR26,5236,East Eyre and York Peninsulas
Australia,Australia CR26,5237,East Eyre and York Peninsulas
Australia,Australia CR26,5238,East Eyre and York Peninsulas
Australia,Australia CR28,5240,Adelaide Hills and South coast
Australia,Australia CR28,5241,Adelaide Hills and South coast
Australia,Australia CR28,5242,Adelaide Hills and South coast
Australia,Australia CR28,5243,Adelaide Hills and South coast
Australia,Australia CR28,5244,Adelaide Hills and South coast
Australia,Australia CR28,5245,Adelaide Hills and South coast
Australia,Australia CR28,5250,Adelaide Hills and South coast
Australia,Australia CR28,5251,Adelaide Hills and South coast
Australia,Australia CR28,5252,Adelaide Hills and South coast
Australia,Australia CR25,5253,Remainder SA
Australia,Australia CR26,5254,East Eyre and York Peninsulas
Australia,Australia CR28,5255,Adelaide Hills and South coast
Australia,Australia CR28,5256,Adelaide Hills and South coast
Australia,Australia CR26,5259,East Eyre and York Peninsulas
Australia,Australia CR25,5260,Remainder SA
Australia,Australia CR25,5261,Remainder SA
Australia,Australia CR25,5262,Remainder SA
Australia,Australia CR25,5263,Remainder SA
Australia,Australia CR26,5264,East Eyre and York Peninsulas
Australia,Australia CR25,5265,Remainder SA
Australia,Australia CR25,5266,Remainder SA
Australia,Australia CR25,5267,Remainder SA
Australia,Australia CR25,5268,Remainder SA
Australia,Australia CR25,5269,Remainder SA
Australia,Australia CR25,5270,Remainder SA
Australia,Australia CR25,5271,Remainder SA
Australia,Australia CR25,5272,Remainder SA
Australia,Australia CR25,5273,Remainder SA
Australia,Australia CR25,5275,Remainder SA
Australia,Australia CR25,5276,Remainder SA
Australia,Australia CR25,5277,Remainder SA
